Temperature (C),Date,most_freq_summary
15.45,23.8.2015,Mostly Cloudy
13.39444444,24.8.2015,Partly Cloudy
19.96111111,25.8.2015,Mostly Cloudy
17.70555556,26.8.2015,Mostly Cloudy
15.38333333,27.8.2015,Partly Cloudy
18.73888889,28.8.2015,Partly Cloudy
19.01111111,29.8.2015,Partly Cloudy
20.56666667,3.8.2015,Mostly Cloudy
19.51666667,30.8.2015,Partly Cloudy
19.73333333,31.8.2015,Partly Cloudy
22.07222222,4.8.2015,Mostly Cloudy
21.22777778,5.8.2015,Partly Cloudy
19.31111111,6.8.2015,Partly Cloudy
20.65,7.8.2015,Partly Cloudy
21.20555556,8.8.2015,Partly Cloudy
6.694444444,30.11.2015,Mostly Cloudy
7.105555556,1.12.2015,Overcast
4.377777778,9.12.2015,Overcast
3.872222222,10.12.2015,Overcast
3.75,11.12.2015,Mostly Cloudy
-0.972222222,12.12.2015,Foggy
-0.5,13.12.2015,Foggy
-0.611111111,14.12.2015,Overcast
0.444444444,15.12.2015,Foggy
0.594444444,16.12.2015,Overcast
0.588888889,17.12.2015,Overcast
1.594444444,18.12.2015,Overcast
2.188888889,19.12.2015,Foggy
8.238888889,2.12.2015,Mostly Cloudy
3.827777778,20.12.2015,Foggy
1.755555556,21.12.2015,Foggy
2.661111111,22.12.2015,Foggy
1.227777778,23.12.2015,Foggy
0.277777778,24.12.2015,Foggy
1.883333333,25.12.2015,Foggy
1.766666667,26.12.2015,Foggy
0.866666667,27.12.2015,Foggy
-0.094444444,28.12.2015,Foggy
0.027777778,29.12.2015,Overcast
3.105555556,3.12.2015,Mostly Cloudy
0.694444444,30.12.2015,Mostly Cloudy
-5.511111111,31.12.2015,Clear
5.1,4.12.2015,Foggy
5.594444444,5.12.2015,Overcast
4.605555556,6.12.2015,Foggy
3.355555556,7.12.2015,Foggy
3.872222222,8.12.2015,Overcast
-1.233333333,31.1.2015,Partly Cloudy
-0.361111111,1.2.2015,Mostly Cloudy
-0.466666667,9.2.2015,Partly Cloudy
-0.538888889,10.2.2015,Overcast
1.533333333,11.2.2015,Mostly Cloudy
0.355555556,12.2.2015,Clear
-2.816666667,13.2.2015,Clear
-2.233333333,14.2.2015,Clear
-0.283333333,15.2.2015,Clear
-0.511111111,16.2.2015,Clear
0.25,17.2.2015,Mostly Cloudy
-4.55,18.2.2015,Clear
-3.288888889,19.2.2015,Clear
0.088888889,2.2.2015,Mostly Cloudy
-3.327777778,20.2.2015,Clear
-1.566666667,21.2.2015,Mostly Cloudy
4.138888889,22.2.2015,Overcast
6.65,23.2.2015,Foggy
5.477777778,24.2.2015,Mostly Cloudy
5.816666667,25.2.2015,Overcast
6.133333333,26.2.2015,Overcast
4.594444444,27.2.2015,Overcast
6.066666667,28.2.2015,Overcast
-1.211111111,3.2.2015,Partly Cloudy
0.994444444,4.2.2015,Overcast
1.594444444,5.2.2015,Overcast
1.25,6.2.2015,Overcast
-1.083333333,7.2.2015,Overcast
-4.205555556,8.2.2015,Mostly Cloudy
-13.06666667,1.1.2015,Clear
6.755555556,9.1.2015,Overcast
7.016666667,10.1.2015,Overcast
1.483333333,11.1.2015,Overcast
2.638888889,12.1.2015,Partly Cloudy
0.155555556,13.1.2015,Partly Cloudy
-1.561111111,14.1.2015,Mostly Cloudy
4.366666667,15.1.2015,Partly Cloudy
1.494444444,16.1.2015,Partly Cloudy
3.094444444,17.1.2015,Mostly Cloudy
6.727777778,18.1.2015,Overcast
6.516666667,19.1.2015,Foggy
-4.972222222,2.1.2015,Foggy
4.966666667,20.1.2015,Overcast
5.611111111,21.1.2015,Foggy
5.677777778,22.1.2015,Foggy
5.522222222,23.1.2015,Foggy
6.055555556,24.1.2015,Overcast
2.633333333,25.1.2015,Overcast
1.572222222,26.1.2015,Mostly Cloudy
0.338888889,27.1.2015,Overcast
-0.45,28.1.2015,Partly Cloudy
-2.688888889,29.1.2015,Overcast
-0.455555556,3.1.2015,Clear
2.111111111,30.1.2015,Overcast
1.011111111,4.1.2015,Breezy
1.105555556,5.1.2015,Clear
-0.094444444,6.1.2015,Partly Cloudy
-6.35,7.1.2015,Mostly Cloudy
-6.65,8.1.2015,Mostly Cloudy
15.47222222,30.6.2015,Partly Cloudy
14.02222222,1.7.2015,Partly Cloudy
16.22777778,9.7.2015,Mostly Cloudy
15.5,10.7.2015,Partly Cloudy
11.72777778,11.7.2015,Partly Cloudy
15.16666667,12.7.2015,Partly Cloudy
17.65,13.7.2015,Mostly Cloudy
18.0,14.7.2015,Mostly Cloudy
18.22222222,15.7.2015,Partly Cloudy
16.28888889,16.7.2015,Partly Cloudy
20.31666667,17.7.2015,Mostly Cloudy
24.23888889,18.7.2015,Mostly Cloudy
24.96111111,19.7.2015,Mostly Cloudy
15.35555556,2.7.2015,Partly Cloudy
22.66111111,20.7.2015,Partly Cloudy
19.35555556,21.7.2015,Partly Cloudy
21.79444444,22.7.2015,Partly Cloudy
22.50555556,23.7.2015,Partly Cloudy
23.00555556,24.7.2015,Partly Cloudy
22.97222222,25.7.2015,Partly Cloudy
22.81666667,26.7.2015,Mostly Cloudy
13.78888889,27.7.2015,Mostly Cloudy
14.33888889,28.7.2015,Mostly Cloudy
14.88888889,29.7.2015,Partly Cloudy
16.41666667,3.7.2015,Partly Cloudy
17.41666667,30.7.2015,Mostly Cloudy
15.45555556,4.7.2015,Partly Cloudy
16.71666667,5.7.2015,Partly Cloudy
18.54444444,6.7.2015,Partly Cloudy
20.35,7.7.2015,Clear
22.15,8.7.2015,Partly Cloudy
14.30555556,31.5.2015,Mostly Cloudy
13.41111111,1.6.2015,Mostly Cloudy
18.30555556,9.6.2015,Mostly Cloudy
17.85555556,10.6.2015,Partly Cloudy
17.43888889,11.6.2015,Partly Cloudy
16.97777778,12.6.2015,Partly Cloudy
19.53888889,13.6.2015,Partly Cloudy
20.28333333,14.6.2015,Partly Cloudy
19.86111111,15.6.2015,Partly Cloudy
19.37777778,16.6.2015,Mostly Cloudy
17.17222222,17.6.2015,Mostly Cloudy
11.95,18.6.2015,Partly Cloudy
12.23333333,19.6.2015,Mostly Cloudy
16.47777778,2.6.2015,Partly Cloudy
15.42222222,20.6.2015,Mostly Cloudy
12.18888889,21.6.2015,Partly Cloudy
10.7,22.6.2015,Partly Cloudy
13.76111111,23.6.2015,Mostly Cloudy
12.91666667,24.6.2015,Overcast
12.73888889,25.6.2015,Overcast
13.75555556,26.6.2015,Mostly Cloudy
12.42777778,27.6.2015,Mostly Cloudy
17.41111111,28.6.2015,Mostly Cloudy
16.53888889,29.6.2015,Mostly Cloudy
15.05555556,3.6.2015,Partly Cloudy
17.38333333,4.6.2015,Partly Cloudy
18.37777778,5.6.2015,Partly Cloudy
15.68888889,6.6.2015,Partly Cloudy
18.38888889,7.6.2015,Partly Cloudy
16.90555556,8.6.2015,Partly Cloudy
6.0,1.3.2015,Overcast
1.044444444,9.3.2015,Partly Cloudy
1.65,10.3.2015,Partly Cloudy
5.105555556,11.3.2015,Mostly Cloudy
7.827777778,12.3.2015,Overcast
3.955555556,13.3.2015,Overcast
4.916666667,14.3.2015,Mostly Cloudy
1.261111111,15.3.2015,Mostly Cloudy
7.316666667,16.3.2015,Partly Cloudy
5.8,17.3.2015,Partly Cloudy
5.383333333,18.3.2015,Partly Cloudy
3.161111111,19.3.2015,Partly Cloudy
4.111111111,2.3.2015,Overcast
1.194444444,20.3.2015,Partly Cloudy
1.25,21.3.2015,Partly Cloudy
2.988888889,22.3.2015,Overcast
2.911111111,23.3.2015,Partly Cloudy
3.738888889,24.3.2015,Clear
9.122222222,25.3.2015,Mostly Cloudy
10.26111111,26.3.2015,Partly Cloudy
9.511111111,27.3.2015,Mostly Cloudy
8.338888889,28.3.2015,Overcast
7.716666667,29.3.2015,Mostly Cloudy
6.533333333,3.3.2015,Partly Cloudy
8.25,30.3.2015,Mostly Cloudy
0.044444444,4.3.2015,Mostly Cloudy
4.4,5.3.2015,Overcast
3.388888889,6.3.2015,Mostly Cloudy
0.461111111,7.3.2015,Partly Cloudy
-1.977777778,8.3.2015,Partly Cloudy
11.76666667,1.5.2015,Overcast
16.52222222,9.5.2015,Mostly Cloudy
13.53888889,10.5.2015,Mostly Cloudy
10.62777778,11.5.2015,Partly Cloudy
10.57222222,12.5.2015,Mostly Cloudy
12.95,13.5.2015,Mostly Cloudy
15.20555556,14.5.2015,Partly Cloudy
12.17777778,15.5.2015,Overcast
13.24444444,16.5.2015,Mostly Cloudy
11.88333333,17.5.2015,Mostly Cloudy
11.08888889,18.5.2015,Partly Cloudy
15.26666667,19.5.2015,Partly Cloudy
14.56666667,2.5.2015,Overcast
17.25555556,20.5.2015,Mostly Cloudy
16.16111111,21.5.2015,Overcast
13.85,22.5.2015,Overcast
13.92777778,23.5.2015,Partly Cloudy
12.08333333,24.5.2015,Mostly Cloudy
14.96666667,25.5.2015,Mostly Cloudy
13.89444444,26.5.2015,Mostly Cloudy
14.31111111,27.5.2015,Overcast
9.583333333,28.5.2015,Mostly Cloudy
7.316666667,29.5.2015,Partly Cloudy
8.388888889,3.5.2015,Mostly Cloudy
11.75,30.5.2015,Partly Cloudy
15.50555556,4.5.2015,Mostly Cloudy
16.13888889,5.5.2015,Mostly Cloudy
17.18333333,6.5.2015,Mostly Cloudy
16.11111111,7.5.2015,Partly Cloudy
11.18333333,8.5.2015,Partly Cloudy
0.577777778,31.10.2015,Foggy
0.677777778,1.11.2015,Clear
12.71111111,9.11.2015,Mostly Cloudy
12.06666667,10.11.2015,Mostly Cloudy
15.52777778,11.11.2015,Partly Cloudy
9.65,12.11.2015,Partly Cloudy
6.383333333,13.11.2015,Partly Cloudy
4.111111111,14.11.2015,Mostly Cloudy
7.0,15.11.2015,Mostly Cloudy
13.08888889,16.11.2015,Partly Cloudy
5.461111111,17.11.2015,Mostly Cloudy
7.066666667,18.11.2015,Partly Cloudy
7.172222222,19.11.2015,Partly Cloudy
-1.483333333,2.11.2015,Foggy
7.777777778,20.11.2015,Overcast
12.11111111,21.11.2015,Overcast
3.355555556,22.11.2015,Mostly Cloudy
1.844444444,23.11.2015,Mostly Cloudy
1.611111111,24.11.2015,Overcast
1.088888889,25.11.2015,Overcast
1.688888889,26.11.2015,Overcast
1.672222222,27.11.2015,Overcast
1.838888889,28.11.2015,Overcast
2.911111111,29.11.2015,Overcast
-2.066666667,3.11.2015,Foggy
-2.383333333,4.11.2015,Foggy
-1.577777778,5.11.2015,Foggy
-0.427777778,6.11.2015,Foggy
1.988888889,7.11.2015,Foggy
6.983333333,8.11.2015,Foggy
8.894444444,30.9.2015,Mostly Cloudy
6.844444444,1.10.2015,Partly Cloudy
8.988888889,9.10.2015,Mostly Cloudy
10.51666667,10.10.2015,Overcast
11.59444444,11.10.2015,Overcast
6.744444444,12.10.2015,Overcast
5.577777778,13.10.2015,Mostly Cloudy
9.988888889,14.10.2015,Overcast
11.6,15.10.2015,Overcast
12.34444444,16.10.2015,Mostly Cloudy
11.18888889,17.10.2015,Overcast
7.444444444,18.10.2015,Foggy
12.20555556,19.10.2015,Overcast
5.777777778,2.10.2015,Partly Cloudy
11.90555556,20.10.2015,Overcast
4.055555556,21.10.2015,Mostly Cloudy
3.361111111,22.10.2015,Foggy
3.888888889,23.10.2015,Foggy
4.055555556,24.10.2015,Foggy
2.883333333,25.10.2015,Mostly Cloudy
5.85,26.10.2015,Partly Cloudy
7.516666667,27.10.2015,Partly Cloudy
6.294444444,28.10.2015,Partly Cloudy
6.527777778,29.10.2015,Mostly Cloudy
8.1,3.10.2015,Partly Cloudy
3.616666667,30.10.2015,Partly Cloudy
10.78333333,4.10.2015,Mostly Cloudy
15.16111111,5.10.2015,Mostly Cloudy
10.66666667,6.10.2015,Foggy
9.705555556,7.10.2015,Mostly Cloudy
13.45555556,8.10.2015,Overcast
19.4,1.9.2015,Partly Cloudy
10.49444444,9.9.2015,Partly Cloudy
12.05555556,10.9.2015,Overcast
13.35555556,11.9.2015,Overcast
13.75,12.9.2015,Partly Cloudy
10.44444444,13.9.2015,Clear
15.13333333,14.9.2015,Clear
20.57777778,15.9.2015,Mostly Cloudy
19.55555556,16.9.2015,Mostly Cloudy
20.80555556,17.9.2015,Mostly Cloudy
20.25,18.9.2015,Partly Cloudy
20.61111111,19.9.2015,Partly Cloudy
19.55,2.9.2015,Partly Cloudy
18.35,20.9.2015,Mostly Cloudy
15.54444444,21.9.2015,Partly Cloudy
9.027777778,22.9.2015,Partly Cloudy
14.45,23.9.2015,Partly Cloudy
15.62777778,24.9.2015,Partly Cloudy
17.48888889,25.9.2015,Overcast
14.42777778,26.9.2015,Overcast
14.26666667,27.9.2015,Mostly Cloudy
13.29444444,28.9.2015,Overcast
10.72222222,29.9.2015,Overcast
19.9,3.9.2015,Partly Cloudy
21.46666667,4.9.2015,Mostly Cloudy
19.36666667,5.9.2015,Overcast
16.07777778,6.9.2015,Mostly Cloudy
9.75,7.9.2015,Partly Cloudy
10.6,8.9.2015,Partly Cloudy
11.80555556,31.3.2016,Partly Cloudy
11.44444444,1.4.2016,Overcast
9.927777778,9.4.2016,Overcast
9.388888889,10.4.2016,Overcast
10.36111111,11.4.2016,Overcast
7.261111111,12.4.2016,Partly Cloudy
8.877777778,13.4.2016,Mostly Cloudy
12.8,14.4.2016,Mostly Cloudy
11.85555556,15.4.2016,Partly Cloudy
9.527777778,16.4.2016,Partly Cloudy
13.18888889,17.4.2016,Overcast
14.51666667,18.4.2016,Overcast
13.84444444,19.4.2016,Mostly Cloudy
7.783333333,2.4.2016,Partly Cloudy
7.916666667,20.4.2016,Partly Cloudy
4.788888889,21.4.2016,Clear
6.655555556,22.4.2016,Partly Cloudy
9.061111111,23.4.2016,Partly Cloudy
12.33333333,24.4.2016,Overcast
5.572222222,25.4.2016,Overcast
2.955555556,26.4.2016,Partly Cloudy
5.572222222,27.4.2016,Mostly Cloudy
4.955555556,28.4.2016,Mostly Cloudy
8.827777778,29.4.2016,Mostly Cloudy
5.127777778,3.4.2016,Clear
7.288888889,30.4.2016,Partly Cloudy
10.36111111,4.4.2016,Partly Cloudy
12.97777778,5.4.2016,Partly Cloudy
13.31111111,6.4.2016,Mostly Cloudy
11.83333333,7.4.2016,Partly Cloudy
16.59444444,8.4.2016,Overcast
21.71111111,31.7.2016,Partly Cloudy
21.21111111,1.8.2016,Mostly Cloudy
21.38333333,9.8.2016,Partly Cloudy
19.35555556,10.8.2016,Partly Cloudy
13.81111111,11.8.2016,Overcast
12.08333333,12.8.2016,Partly Cloudy
10.78888889,13.8.2016,Mostly Cloudy
13.95,14.8.2016,Partly Cloudy
16.60555556,15.8.2016,Partly Cloudy
20.29444444,16.8.2016,Partly Cloudy
17.22222222,17.8.2016,Mostly Cloudy
13.96666667,18.8.2016,Partly Cloudy
15.56666667,19.8.2016,Partly Cloudy
18.87777778,2.8.2016,Mostly Cloudy
16.7,20.8.2016,Partly Cloudy
18.33888889,21.8.2016,Mostly Cloudy
19.53333333,22.8.2016,Overcast
16.57777778,23.8.2016,Mostly Cloudy
16.67777778,24.8.2016,Partly Cloudy
18.50555556,25.8.2016,Partly Cloudy
17.11111111,26.8.2016,Partly Cloudy
17.11111111,27.8.2016,Clear
16.66111111,28.8.2016,Clear
15.97777778,29.8.2016,Partly Cloudy
16.2,3.8.2016,Partly Cloudy
18.88888889,30.8.2016,Partly Cloudy
17.96666667,31.8.2016,Partly Cloudy
16.68888889,4.8.2016,Partly Cloudy
21.19444444,5.8.2016,Partly Cloudy
22.86666667,6.8.2016,Partly Cloudy
19.91666667,7.8.2016,Partly Cloudy
15.57222222,8.8.2016,Partly Cloudy
1.588888889,30.11.2016,Mostly Cloudy
1.277777778,1.12.2016,Mostly Cloudy
0.616666667,9.12.2016,Mostly Cloudy
0.316666667,10.12.2016,Mostly Cloudy
0.222222222,11.12.2016,Mostly Cloudy
0.133333333,12.12.2016,Mostly Cloudy
0.038888889,13.12.2016,Mostly Cloudy
-0.05,14.12.2016,Mostly Cloudy
-0.133333333,15.12.2016,Mostly Cloudy
-0.216666667,16.12.2016,Mostly Cloudy
-0.3,17.12.2016,Mostly Cloudy
-0.377777778,18.12.2016,Mostly Cloudy
-0.45,19.12.2016,Mostly Cloudy
1.161111111,2.12.2016,Mostly Cloudy
-0.527777778,20.12.2016,Mostly Cloudy
-0.594444444,21.12.2016,Mostly Cloudy
-0.666666667,22.12.2016,Mostly Cloudy
-0.727777778,23.12.2016,Mostly Cloudy
-0.794444444,24.12.2016,Mostly Cloudy
-0.855555556,25.12.2016,Mostly Cloudy
-0.911111111,26.12.2016,Mostly Cloudy
-0.966666667,27.12.2016,Mostly Cloudy
-1.016666667,28.12.2016,Mostly Cloudy
-1.066666667,29.12.2016,Mostly Cloudy
1.05,3.12.2016,Mostly Cloudy
-1.116666667,30.12.2016,Mostly Cloudy
-1.161111111,31.12.2016,Mostly Cloudy
0.938888889,4.12.2016,Mostly Cloudy
0.827777778,5.12.2016,Mostly Cloudy
0.722222222,6.12.2016,Mostly Cloudy
0.616666667,7.12.2016,Mostly Cloudy
0.516666667,8.12.2016,Mostly Cloudy
3.311111111,31.1.2016,Overcast
3.344444444,1.2.2016,Overcast
8.4,9.2.2016,Mostly Cloudy
8.383333333,10.2.2016,Breezy and Overcast
3.294444444,11.2.2016,Partly Cloudy
-0.5,12.2.2016,Partly Cloudy
6.483333333,13.2.2016,Overcast
2.183333333,14.2.2016,Mostly Cloudy
8.961111111,15.2.2016,Overcast
4.205555556,16.2.2016,Overcast
5.455555556,17.2.2016,Overcast
8.361111111,18.2.2016,Overcast
6.294444444,19.2.2016,Overcast
5.855555556,2.2.2016,Overcast
2.388888889,20.2.2016,Partly Cloudy
2.472222222,21.2.2016,Overcast
6.344444444,22.2.2016,Mostly Cloudy
7.433333333,23.2.2016,Overcast
8.316666667,24.2.2016,Mostly Cloudy
-0.65,25.2.2016,Overcast
4.894444444,26.2.2016,Overcast
-0.583333333,27.2.2016,Partly Cloudy
3.605555556,28.2.2016,Overcast
7.122222222,29.2.2016,Overcast
7.316666667,3.2.2016,Overcast
4.405555556,4.2.2016,Partly Cloudy
0.477777778,5.2.2016,Mostly Cloudy
-1.161111111,6.2.2016,Partly Cloudy
0.983333333,7.2.2016,Mostly Cloudy
2.661111111,8.2.2016,Mostly Cloudy
-7.9,1.1.2016,Partly Cloudy
3.15,9.1.2016,Foggy
2.494444444,10.1.2016,Overcast
3.383333333,11.1.2016,Mostly Cloudy
7.333333333,12.1.2016,Mostly Cloudy
1.722222222,13.1.2016,Mostly Cloudy
3.127777778,14.1.2016,Mostly Cloudy
2.277777778,15.1.2016,Overcast
-0.605555556,16.1.2016,Mostly Cloudy
-1.638888889,17.1.2016,Overcast
-3.455555556,18.1.2016,Mostly Cloudy
-3.827777778,19.1.2016,Mostly Cloudy
-6.105555556,2.1.2016,Partly Cloudy
-6.127777778,20.1.2016,Mostly Cloudy
-3.916666667,21.1.2016,Mostly Cloudy
-6.611111111,22.1.2016,Partly Cloudy
-7.755555556,23.1.2016,Foggy
-3.866666667,24.1.2016,Overcast
-1.75,25.1.2016,Foggy
1.238888889,26.1.2016,Foggy
1.588888889,27.1.2016,Foggy
-0.416666667,28.1.2016,Foggy
3.622222222,29.1.2016,Foggy
-4.538888889,3.1.2016,Overcast
-1.072222222,30.1.2016,Foggy
-7.961111111,4.1.2016,Overcast
-5.622222222,5.1.2016,Overcast
-1.244444444,6.1.2016,Foggy
0.011111111,7.1.2016,Foggy
-4.511111111,8.1.2016,Foggy
20.01111111,30.6.2016,Partly Cloudy
18.93333333,1.7.2016,Partly Cloudy
16.66666667,9.7.2016,Mostly Cloudy
15.91111111,10.7.2016,Partly Cloudy
18.75555556,11.7.2016,Partly Cloudy
17.55555556,12.7.2016,Partly Cloudy
22.81111111,13.7.2016,Partly Cloudy
20.21666667,14.7.2016,Mostly Cloudy
14.47222222,15.7.2016,Mostly Cloudy
14.9,16.7.2016,Mostly Cloudy
12.15555556,17.7.2016,Overcast
15.95,18.7.2016,Partly Cloudy
17.82222222,19.7.2016,Partly Cloudy
19.25555556,2.7.2016,Partly Cloudy
17.23888889,20.7.2016,Partly Cloudy
15.18888889,21.7.2016,Partly Cloudy
18.28888889,22.7.2016,Partly Cloudy
19.81666667,23.7.2016,Partly Cloudy
23.5,24.7.2016,Partly Cloudy
21.2,25.7.2016,Mostly Cloudy
20.16666667,26.7.2016,Mostly Cloudy
17.97222222,27.7.2016,Partly Cloudy
20.02777778,28.7.2016,Mostly Cloudy
18.56666667,29.7.2016,Partly Cloudy
21.2,3.7.2016,Partly Cloudy
19.46666667,30.7.2016,Partly Cloudy
18.22777778,4.7.2016,Partly Cloudy
13.73333333,5.7.2016,Partly Cloudy
17.50555556,6.7.2016,Mostly Cloudy
15.35,7.7.2016,Partly Cloudy
11.90555556,8.7.2016,Partly Cloudy
15.49444444,31.5.2016,Partly Cloudy
15.78333333,1.6.2016,Mostly Cloudy
15.53888889,9.6.2016,Partly Cloudy
13.58888889,10.6.2016,Mostly Cloudy
15.6,11.6.2016,Mostly Cloudy
16.16111111,12.6.2016,Mostly Cloudy
16.76111111,13.6.2016,Overcast
15.90555556,14.6.2016,Mostly Cloudy
15.74444444,15.6.2016,Mostly Cloudy
15.04444444,16.6.2016,Mostly Cloudy
26.7,17.6.2016,Mostly Cloudy
18.37777778,18.6.2016,Partly Cloudy
15.75,19.6.2016,Mostly Cloudy
15.11666667,2.6.2016,Mostly Cloudy
17.58333333,20.6.2016,Mostly Cloudy
18.28333333,21.6.2016,Mostly Cloudy
20.99444444,22.6.2016,Partly Cloudy
21.15,23.6.2016,Partly Cloudy
22.68333333,24.6.2016,Partly Cloudy
20.98333333,25.6.2016,Partly Cloudy
22.18333333,26.6.2016,Mostly Cloudy
19.57777778,27.6.2016,Mostly Cloudy
19.00555556,28.6.2016,Mostly Cloudy
16.57222222,29.6.2016,Partly Cloudy
13.85555556,3.6.2016,Mostly Cloudy
15.66666667,4.6.2016,Mostly Cloudy
15.22222222,5.6.2016,Mostly Cloudy
16.65,6.6.2016,Partly Cloudy
15.68888889,7.6.2016,Partly Cloudy
10.91111111,8.6.2016,Mostly Cloudy
8.344444444,1.3.2016,Mostly Cloudy
3.805555556,9.3.2016,Partly Cloudy
4.472222222,10.3.2016,Overcast
8.377777778,11.3.2016,Overcast
7.777777778,12.3.2016,Mostly Cloudy
4.7,13.3.2016,Mostly Cloudy
4.588888889,14.3.2016,Partly Cloudy
0.544444444,15.3.2016,Overcast
3.111111111,16.3.2016,Mostly Cloudy
4.227777778,17.3.2016,Clear
1.655555556,18.3.2016,Partly Cloudy
4.966666667,19.3.2016,Partly Cloudy
1.65,2.3.2016,Partly Cloudy
1.538888889,20.3.2016,Clear
4.094444444,21.3.2016,Partly Cloudy
5.727777778,22.3.2016,Overcast
2.433333333,23.3.2016,Overcast
5.355555556,24.3.2016,Partly Cloudy
-1.0,25.3.2016,Clear
4.094444444,26.3.2016,Overcast
6.044444444,27.3.2016,Mostly Cloudy
2.144444444,28.3.2016,Overcast
9.355555556,29.3.2016,Mostly Cloudy
1.527777778,3.3.2016,Overcast
7.95,30.3.2016,Mostly Cloudy
6.772222222,4.3.2016,Overcast
3.277777778,5.3.2016,Overcast
6.627777778,6.3.2016,Overcast
7.605555556,7.3.2016,Mostly Cloudy
7.016666667,8.3.2016,Mostly Cloudy
7.305555556,1.5.2016,Overcast
11.55,9.5.2016,Partly Cloudy
10.01111111,10.5.2016,Overcast
12.83888889,11.5.2016,Mostly Cloudy
15.42777778,12.5.2016,Overcast
13.38333333,13.5.2016,Partly Cloudy
14.5,14.5.2016,Mostly Cloudy
11.94444444,15.5.2016,Mostly Cloudy
5.827777778,16.5.2016,Mostly Cloudy
5.311111111,17.5.2016,Mostly Cloudy
8.377777778,18.5.2016,Mostly Cloudy
8.877777778,19.5.2016,Mostly Cloudy
12.18333333,2.5.2016,Overcast
10.26111111,20.5.2016,Partly Cloudy
10.77777778,21.5.2016,Partly Cloudy
11.01666667,22.5.2016,Partly Cloudy
13.30555556,23.5.2016,Partly Cloudy
16.76111111,24.5.2016,Mostly Cloudy
14.31111111,25.5.2016,Mostly Cloudy
14.35,26.5.2016,Partly Cloudy
14.41666667,27.5.2016,Mostly Cloudy
16.72222222,28.5.2016,Mostly Cloudy
16.86111111,29.5.2016,Partly Cloudy
13.11111111,3.5.2016,Mostly Cloudy
20.11666667,30.5.2016,Mostly Cloudy
9.972222222,4.5.2016,Mostly Cloudy
11.6,5.5.2016,Partly Cloudy
10.43333333,6.5.2016,Partly Cloudy
10.28333333,7.5.2016,Partly Cloudy
8.455555556,8.5.2016,Partly Cloudy
6.205555556,31.10.2016,Clear
5.827777778,1.11.2016,Clear
4.455555556,9.11.2016,Mostly Cloudy
4.1,10.11.2016,Mostly Cloudy
3.95,11.11.2016,Mostly Cloudy
3.8,12.11.2016,Partly Cloudy
3.655555556,13.11.2016,Partly Cloudy
3.511111111,14.11.2016,Partly Cloudy
3.366666667,15.11.2016,Partly Cloudy
3.222222222,16.11.2016,Partly Cloudy
3.083333333,17.11.2016,Partly Cloudy
2.938888889,18.11.2016,Mostly Cloudy
2.805555556,19.11.2016,Mostly Cloudy
7.327777778,2.11.2016,Clear
2.666666667,20.11.2016,Mostly Cloudy
2.533333333,21.11.2016,Mostly Cloudy
2.4,22.11.2016,Mostly Cloudy
2.266666667,23.11.2016,Mostly Cloudy
2.133333333,24.11.2016,Mostly Cloudy
2.005555556,25.11.2016,Mostly Cloudy
1.883333333,26.11.2016,Mostly Cloudy
1.755555556,27.11.2016,Mostly Cloudy
1.633333333,28.11.2016,Mostly Cloudy
1.511111111,29.11.2016,Mostly Cloudy
5.172222222,3.11.2016,Partly Cloudy
5.016666667,4.11.2016,Partly Cloudy
4.861111111,5.11.2016,Partly Cloudy
4.705555556,6.11.2016,Partly Cloudy
4.555555556,7.11.2016,Mostly Cloudy
4.4,8.11.2016,Mostly Cloudy
12.52777778,30.9.2016,Clear
11.78888889,1.10.2016,Mostly Cloudy
3.838888889,9.10.2016,Mostly Cloudy
2.333333333,10.10.2016,Mostly Cloudy
8.811111111,11.10.2016,Foggy
8.294444444,12.10.2016,Light Rain
7.083333333,13.10.2016,Partly Cloudy
4.366666667,14.10.2016,Mostly Cloudy
8.727777778,15.10.2016,Mostly Cloudy
11.39444444,16.10.2016,Drizzle
11.03333333,17.10.2016,Mostly Cloudy
7.677777778,18.10.2016,Overcast
6.966666667,19.10.2016,Overcast
12.34444444,2.10.2016,Mostly Cloudy
6.333333333,20.10.2016,Mostly Cloudy
8.727777778,21.10.2016,Light Rain
8.205555556,22.10.2016,Clear
4.194444444,23.10.2016,Foggy
6.244444444,24.10.2016,Mostly Cloudy
10.16111111,25.10.2016,Mostly Cloudy
11.68333333,26.10.2016,Rain
5.072222222,27.10.2016,Clear
2.944444444,28.10.2016,Clear
6.138888889,29.10.2016,Mostly Cloudy
15.03333333,3.10.2016,Mostly Cloudy
4.383333333,30.10.2016,Clear
11.99444444,4.10.2016,Overcast
9.388888889,5.10.2016,Mostly Cloudy
5.727777778,6.10.2016,Overcast
7.633333333,7.10.2016,Overcast
5.883333333,8.10.2016,Partly Cloudy
13.34444444,1.9.2016,Partly Cloudy
17.79444444,9.9.2016,Partly Cloudy
17.30555556,10.9.2016,Mostly Cloudy
18.9,11.9.2016,Mostly Cloudy
17.02777778,12.9.2016,Partly Cloudy
18.62777778,13.9.2016,Partly Cloudy
14.65555556,14.9.2016,Partly Cloudy
15.52777778,15.9.2016,Clear
16.95,16.9.2016,Clear
18.72777778,17.9.2016,Mostly Cloudy
16.56111111,18.9.2016,Mostly Cloudy
17.63888889,19.9.2016,Overcast
13.40555556,2.9.2016,Partly Cloudy
15.40555556,20.9.2016,Mostly Cloudy
