Company Name,Job Title,Salaries Reported,Location,Monthly Salary,Role_Manager,Role_Specialist
Deloitte,Data Engineer,3,Hyderabad,58268.33,0,1
AXA,Data Scientist,1,Bangalore,101548.0,0,1
Tata Consultancy Services,Data Scientist,66,Bangalore,69739.5,0,1
Atos-Syntel,Data Analyst,2,Pune,20788.0,0,1
Rplus Analytics,Data Scientist,1,Bangalore,241282.2525,0,1
Pyxtech,Data Engineer,1,Pune,160500.5,1,0
Tardid,Machine Learning,2,Bangalore,46856.83,0,1
Dell Technologies,Data Scientist,1,Bangalore,241282.2525,1,0
TCS Education,Data Engineer,1,Pune,26070.0,0,1
MSCI,Data Scientist,1,Mumbai,50818.83,0,1
Hetero,Data Analyst,1,Hyderabad,20438.75,0,1
Shell,Data Analyst,8,Bangalore,87379.33,0,1
Nitish Verma,Data Scientist,1,Pune,241282.2525,1,0
Tata Consultancy Services,Data Scientist,18,Mumbai,47229.67,0,1
NEC Software Solutions UK,Data Analyst,1,Mumbai,143317.67,0,1
eSense Learning Pvt,Data Analyst,2,Mumbai,35887.42,0,1
Tata Consultancy Services,Data Scientist,7,Pune,197885.25,1,0
Elasto Tech Industries,Data Scientist,1,Bangalore,73596.58,0,1
Abbott,Data Scientist,1,Bangalore,93728.33,0,1
Powerweave,Machine Learning,1,Mumbai,57362.08,0,1
Accenture,Data Analyst,23,Mumbai,37173.0,0,1
HDFC Standard Life Insurance,Data Scientist,4,Bangalore,98127.58,0,1
Unemployed Professors,Data Scientist,1,Bangalore,103178.17,0,1
Wizely,Data Engineer,1,Bangalore,54652.83,0,1
First Student,Data Scientist,9,Bangalore,41271.0,0,1
ZS Associates,Data Science Manager,2,Pune,241282.2525,0,1
OLX Group,Data Scientist,2,New Delhi,130736.58,0,1
Cartesian Consulting,Data Scientist,2,Bangalore,79535.5,0,1
Barclays,Data Scientist,1,New Delhi,167889.0,0,1
Accenture,Data Analyst,62,Bangalore,50673.08,0,1
RS Software,Data Scientist,1,Bangalore,51758.58,0,1
NIKE,Data Engineer,2,Bangalore,163958.5,0,1
Decimal Point Analytics,Data Analyst,4,Mumbai,16537.0,0,1
BizReach,Machine Learning,1,Hyderabad,91502.83,0,1
Sankhyana Consultancy Services,Data Analyst,3,Bangalore,30000.0,0,1
Ivanti,Data Scientist,1,Bangalore,107053.58,0,1
IHS Markit,Data Scientist,2,New Delhi,85198.58,0,1
iKen Solutions,Data Analyst,2,Mumbai,88416.67,0,1
Yash Technologies,Data Scientist,1,Pune,241282.2525,1,0
JarvisSoft Technology,Data Scientist,1,Pune,42177.75,0,1
RAACOM Infosystems,Data Engineer,1,Hyderabad,47054.5,0,1
Nielsen,Data Analyst,2,Mumbai,50781.75,0,1
Aptus Data Labs,Data Analyst,8,Bangalore,43299.92,0,1
Yodlee,Data Analyst,4,Bangalore,65286.33,0,1
OYO,Data Scientist,2,New Delhi,56282.0,0,1
ROHIT KUMAR MODI,Data Scientist,1,Pune,102751.83,1,0
Mantra Labs,Machine Learning,1,Bangalore,85971.5,0,1
Nielsen,Data Scientist,9,Bangalore,60592.58,0,1
Tech9,Data Scientist,2,Pune,140600.67,0,1
advids.co,Data Scientist,1,Pune,80495.0,0,1
CitiusTech,Data Scientist,4,Mumbai,24509.25,0,1
Tech Mahindra,Data Engineer,2,Hyderabad,92927.0,0,1
SwitchOn,Data Scientist,3,Bangalore,55815.42,0,1
John Deere,Data Scientist,1,Pune,241282.2525,1,0
3i Infotech,Data Scientist,1,Hyderabad,187555.83,1,0
Great Learning,Data Scientist,7,Bangalore,75000.0,0,1
Dailyhunt,Machine Learning,1,Bangalore,66666.67,0,1
Bitwise,Data Engineer,3,Pune,40881.42,0,1
Artigiani Technologies,Data Scientist,1,Bangalore,150893.83,1,0
DONE by NONE,Data Scientist,1,Hyderabad,43383.08,0,1
Robert Bosch India,Data Scientist,1,Mumbai,18000.0,0,1
Tata Consultancy Services,Machine Learning,7,Pune,36678.25,0,1
Tokopedia,Data Engineer,2,New Delhi,113700.75,0,1
XYZ Innovations,Machine Learning,1,Hyderabad,87427.42,0,1
nference,Data Engineer,2,Bangalore,74235.17,0,1
HSBC,Data Analyst,1,Hyderabad,122341.58,0,1
Kyndryl,Data Scientist,1,Bangalore,75000.0,0,1
Mahindra,Data Scientist,3,Mumbai,85237.5,0,1
Hackdev Technology,Machine Learning,1,New Delhi,24516.17,1,0
LUMIQ,Data Engineer,1,New Delhi,26872.08,0,1
EagleView,Data Scientist,1,Bangalore,37584.0,0,1
Senquire Analytics,Data Scientist,1,Pune,50000.0,0,1
ABSAS Solutions,Data Scientist,2,New Delhi,22283.0,0,1
Fanatics,Data Engineer,3,Hyderabad,159754.42,0,1
Visteon,Data Scientist,1,Pune,241282.2525,1,0
Schneider Electric,Data Scientist,1,Bangalore,36143.0,0,1
General Mills,Data Scientist,2,Mumbai,144505.17,0,1
Horizon Electric,Data Analyst,1,Pune,8922.0,0,1
Realshoppee Retail,Data Analyst,2,Hyderabad,41922.0,0,1
Meru Mobility Tech,Data Scientist,1,Mumbai,194316.25,1,0
Sonasoft,Data Scientist,1,Bangalore,241282.2525,1,0
Dell Technologies,Data Engineer,1,Hyderabad,230664.42,1,0
72 Dragons,Data Analyst,2,Mumbai,23043.0,0,1
WebDirekt,Data Analyst,1,Pune,20146.67,0,1
Saurav pandey,Data Engineer,1,New Delhi,66666.67,0,1
Danske IT and Support Services,Data Engineer,3,Bangalore,39309.08,0,1
Course5 Intelligence,Data Analyst,4,Bangalore,30086.5,0,1
Capgemini Engineering,Data Scientist,1,New Delhi,100897.5,0,1
Coditas,Data Analyst,1,Pune,37836.58,0,1
Honeywell,Machine Learning,1,Pune,85843.0,0,1
Snapdeal,Data Analyst,9,New Delhi,84966.92,0,1
1mg,Data Scientist,2,New Delhi,82618.83,0,1
AlmaBetter,Data Scientist,2,Bangalore,60766.08,0,1
Citi,Data Analyst,4,New Delhi,50046.5,0,1
Xceedance,Data Engineer,1,New Delhi,125569.0,0,1
We Are Novella,Data Scientist,1,Pune,55935.0,0,1
Warpspd,Machine Learning,1,New Delhi,33577.83,0,1
Tata Consultancy Services,Machine Learning,2,New Delhi,33039.83,0,1
Brane Enterprises (nslhub),Data Scientist,3,Hyderabad,138825.92,0,1
o9 Solutions,Data Scientist,1,Bangalore,89211.33,0,1
Multibrands International,Data Analyst,2,Pune,50659.0,0,1
Dun & Bradstreet,Data Engineer,1,Hyderabad,241282.2525,1,0
HighRadius,Data Scientist,5,Hyderabad,71786.17,0,1
ZettaMine Labs,Data Analyst,1,Hyderabad,28232.67,0,1
Exalca Technologies,Data Scientist,1,Bangalore,29439.75,0,1
GrayMatter Software Services,Data Scientist,1,Bangalore,51849.25,0,1
GetupForChange Services,Machine Learning,1,Bangalore,203709.0,1,0
Tribes.AI,Data Scientist,1,Pune,35000.0,0,1
Honeywell,Data Scientist,10,Bangalore,129161.83,0,1
Wabtec,Data Scientist,2,Bangalore,201747.25,0,1
SupplyCopia,Data Analyst,1,New Delhi,42512.25,1,0
Zyme Solutions,Data Analyst,4,Bangalore,30117.0,0,1
Schneider Electric,Data Analyst,7,Bangalore,56493.0,0,1
3K Technologies,Data Scientist,1,Bangalore,239753.25,1,0
AIR Worldwide,Data Analyst,3,Hyderabad,33247.92,0,1
Invendis Technologies India,Data Scientist,1,Bangalore,125611.92,0,1
GE Healthcare,Data Engineer,2,Bangalore,45830.0,0,1
Optum Global Solutions India,Data Scientist,1,Hyderabad,135745.75,0,1
Johnson & Johnson,Data Scientist,1,Mumbai,69064.75,0,1
TripStack,Data Analyst,3,Mumbai,37775.0,0,1
Adobe,Machine Learning,2,New Delhi,25711.0,0,1
WSP,Data Analyst,1,New Delhi,225374.08,1,0
Accenture,Data Analyst,23,Hyderabad,39947.17,0,1
Nurtr,Data Analyst,3,New Delhi,28232.67,0,1
Artificial Penetration,Data Scientist,2,Hyderabad,48757.33,0,1
ZSoft Technology Service,Data Engineer,1,Hyderabad,53508.58,0,1
Gemini Solutions,Machine Learning,1,New Delhi,63081.5,0,1
Mastercard,Data Analyst,2,New Delhi,122650.58,0,1
Glorious Insights,Data Analyst,3,New Delhi,61899.0,0,1
CrowdANALYTIX,Data Engineer,2,Bangalore,40738.0,0,1
Livpure,Machine Learning,1,Bangalore,121691.08,1,0
Globant,Data Engineer,1,Pune,241282.2525,1,0
Target,Data Analyst,1,Bangalore,92166.83,1,0
Danske IT and Support Services,Data Scientist,1,Bangalore,241282.2525,1,0
Citicorp Services India,Data Scientist,1,Bangalore,90280.92,0,1
Control Structures,Machine Learning,1,Hyderabad,30599.58,0,1
Kerlan-Jobe Orthopaedic Clinic,Data Analyst,1,Pune,50000.0,0,1
Siemens,Data Scientist,1,Bangalore,126827.92,1,0
Aventior,Data Scientist,1,Pune,40145.08,0,1
Dailyhunt,Data Scientist,3,Bangalore,216666.67,0,1
Trendwise Analytics,Data Scientist,1,Bangalore,40084.75,0,1
Optum,Data Analyst,9,Hyderabad,106162.67,0,1
DONE by NONE,Data Scientist,1,Bangalore,51589.0,0,1
Parexel,Data Analyst,2,Hyderabad,43295.0,0,1
SID Computer Group,Data Engineer,1,Hyderabad,8691.25,0,1
Infosys,Data Scientist,30,Bangalore,75730.33,0,1
Cognizant Consulting,Data Analyst,2,New Delhi,31968.25,0,1
Olcademy,Data Engineer,1,New Delhi,46892.33,1,0
Dream11,Data Engineer,1,Mumbai,167480.58,0,1
Jobminar,Data Analyst,1,Hyderabad,25183.33,0,1
Flipkart,Data Engineer,1,New Delhi,80616.17,0,1
Unknowns,Machine Learning,1,Hyderabad,58618.17,0,1
Scandid,Machine Learning,1,Pune,104978.33,1,0
Evalueserve,Data Engineer,2,New Delhi,69877.0,0,1
Bharat Financial Inclusion,Data Scientist,1,Hyderabad,241282.2525,1,0
Quantiphi,Data Engineer,1,Bangalore,109310.0,1,0
TELiBrahma,Data Scientist,1,Bangalore,53527.0,0,1
Centre for Development of Advanced Computing,Data Engineer,1,Pune,39518.17,0,1
Atgeir Solutions,Data Engineer,1,Pune,45833.33,0,1
Blackstraw,Senior Data Scientist,1,Pune,182700.5,0,1
BizViz Technologies,Data Engineer,1,Hyderabad,42259.83,0,1
DC,Data Engineer,1,Pune,30090.0,0,1
Safeducate Institute of Learning,Data Scientist,1,Bangalore,68879.42,0,1
Congregation Brit Shalom,Data Scientist,1,Bangalore,51589.08,0,1
Mobile Premier League,Data Analyst,1,Bangalore,241282.2525,1,0
Zendrive,Data Scientist,2,Bangalore,131237.0,0,1
Decimal Point Analytics,Machine Learning,1,Mumbai,155167.08,1,0
iNeuron,Data Scientist,1,Pune,20280.0,0,1
XYZ,Data Scientist,1,Mumbai,40000.0,0,1
Colt Technology Services,Data Scientist,1,Bangalore,241282.2525,1,0
Orange Senior,Machine Learning,1,New Delhi,166666.67,0,1
Flip Robo,Data Scientist,1,Bangalore,20465.0,0,1
American Express,Data Analyst,2,Bangalore,60481.0,0,1
Limeroad,Data Analyst,3,New Delhi,50228.25,0,1
White Crow Research,Data Analyst,1,Mumbai,51798.58,0,1
GSPANN Technologies,Data Scientist,1,Hyderabad,66666.67,0,1
Reliance Industries,Data Engineer,3,Mumbai,53744.17,0,1
Visteon,Machine Learning,1,Pune,22876.0,0,1
Kantar,Data Engineer,1,Hyderabad,67873.0,0,1
B&B Analytics,Data Engineer,1,Mumbai,5647.0,0,1
deepak Lalwani,Data Analyst,1,Mumbai,50367.0,0,1
Manthan,Data Scientist,3,Bangalore,104534.67,0,1
Intellect Design Arena,Data Scientist,1,Mumbai,125916.75,0,1
Innovaccer,Data Engineer,1,New Delhi,36942.17,0,1
Swiggy,Data Scientist,6,Bangalore,233789.67,0,1
Ameex,Data Scientist,1,Hyderabad,35829.42,0,1
Counfreedise,Data Analyst,3,Bangalore,25183.33,0,1
Lincode,Data Scientist,1,Bangalore,131145.33,1,0
BankBazaar,Data Analyst,3,Bangalore,60440.08,0,1
Navidium,Data Scientist,1,Pune,56795.5,0,1
Sampoorna,Data Engineer,1,Pune,42995.0,0,1
Vizrt,Machine Learning,1,New Delhi,88285.0,0,1
DONE by NONE,Machine Learning,2,Hyderabad,68347.0,0,1
Manthan,Data Analyst,2,Bangalore,88782.58,0,1
BioXcel Corporation,Data Scientist,1,Bangalore,60592.58,0,1
Evolent Health,Data Scientist,1,Pune,128435.75,0,1
Pavan,Machine Learning,1,Hyderabad,4326.92,0,1
Bank of America,Data Scientist,1,New Delhi,108333.33,0,1
Philips Lighting,Data Scientist,1,Bangalore,85268.83,0,1
Robert Bosch,Data Scientist,3,Bangalore,98362.92,0,1
Agara Labs,Machine Learning,1,Bangalore,241282.2525,0,1
Wobot,Data Engineer,1,Bangalore,18000.0,0,1
Fresh Gravity,Data Science,1,Pune,52577.0,0,1
Lumiq (India),Data Engineer,1,Pune,66666.67,0,1
Warpspd,Machine Learning,1,New Delhi,117776.0,1,0
Accenture,Data Engineer,11,Pune,56970.17,0,1
Online Data Entry Job,Data Engineer,1,Bangalore,132781.08,1,0
Comviva,Data Scientist,1,New Delhi,82923.08,1,0
Quinbay,Data Analyst,1,Bangalore,193875.58,1,0
MiQ,Data Scientist,15,Bangalore,144957.0,0,1
Manipal University,Data Science,1,Pune,50000.0,0,1
Tata Consultancy Services,Data Engineer,4,Mumbai,102965.08,1,0
Panasonic,Data Scientist,1,Bangalore,160387.17,0,1
NCR,Data Engineer,5,New Delhi,52147.33,0,1
Raghavendra Rathore Jodhpur,Data Scientist,1,Pune,130610.75,0,1
HARMAN,Data Analyst,7,Bangalore,47068.0,0,1
Legato Health Technologies,Data Scientist,2,Hyderabad,105012.67,0,1
TomTom,Data Engineer,1,Pune,57702.0,0,1
Tokopedia,Data Scientist,2,New Delhi,127510.0,0,1
Avanturian,Data Engineer,1,Pune,74346.0,0,1
AON,Data Analyst,2,New Delhi,198811.0,0,1
Fresherworld.com,Data Scientist,1,Bangalore,60900.17,0,1
Deccan Infosystems,Data Scientist,1,Bangalore,111352.08,1,0
IBM,Data Engineer,1,Hyderabad,47054.5,0,1
Aditi Software,Machine Learning,1,Hyderabad,39110.5,0,1
GGS Engineering Services,Data Analyst,1,Pune,23527.25,0,1
Appberry,Data Engineer,1,Pune,83333.33,0,1
Fragma Data Systems,Data Analyst,5,Bangalore,43676.75,0,1
Tapzo,Data Scientist,1,Bangalore,26230.0,0,1
TTEC,Data Engineer,2,Hyderabad,104291.83,0,1
Verizon,Data Scientist,8,Hyderabad,110890.25,0,1
Attra,Data Scientist,1,Bangalore,225000.0,0,1
Netradyne,Data Scientist,1,Bangalore,150734.25,0,1
Linsyssoft Technologies,Data Scientist,3,Pune,34306.67,0,1
theAsianparent,Machine Learning,1,Mumbai,82985.83,0,1
Tata Elxsi,Machine Learning,1,Bangalore,213926.08,1,0
Page Group (London),Machine Learning,1,Mumbai,105851.75,1,0
Dell Technologies,Data Engineer,1,New Delhi,166666.67,0,1
VisionNLP,Data Scientist,1,Pune,45000.0,0,1
Persistent Systems,Machine Learning,1,Pune,25000.0,0,1
Shell,Data Engineer,12,Bangalore,128473.5,0,1
Jio,Data Engineer,1,Pune,76357.08,0,1
Piramal Enterprises,Data Scientist,3,Mumbai,96710.25,0,1
NNT Corp.,Data Scientist,1,Bangalore,141666.67,0,1
ETG International,Data Analyst,1,Hyderabad,22393.42,0,1
Vaultedge,Machine Learning,1,Bangalore,75673.17,0,1
Mindbody,Machine Learning,1,Pune,241282.2525,1,0
Persistent Networks,Data Scientist,1,Bangalore,12384.0,0,1
Landytech,Data Analyst,2,Pune,18750.0,0,1
Nothing Something,Data Scientist,1,Pune,41802.5,0,1
Quidich Innovation Labs,Machine Learning,1,Pune,12059.0,0,1
Blue Yonder,Data Scientist,4,Hyderabad,168365.5,0,1
LogiNext Solutions,Data Scientist,2,Mumbai,38750.08,0,1
Amadeus,Data Scientist,1,New Delhi,55012.08,1,0
Tata Communications,Data Analyst,3,Pune,16940.0,0,1
Freshworks,Data Scientist,1,Bangalore,241282.2525,0,1
Medicento,Machine Learning,1,Bangalore,25122.08,0,1
Target,Data Analyst,3,Bangalore,25904.58,0,1
Unifytech,Data Engineer,1,New Delhi,94108.92,0,1
Bizongo,Data Engineer,1,Mumbai,241282.2525,1,0
Red Hat,Data Analyst,7,Pune,76936.08,0,1
XPO Logistics,Senior Data Scientist,1,Pune,226392.0,0,1
AXIS MY INDIA,Data Analyst,3,Mumbai,31171.58,0,1
UniQreate,Data Scientist,1,Bangalore,156133.33,1,0
AFFINSYS AI,Machine Learning,1,Bangalore,120863.25,0,1
Data Philics,Data Analyst,2,Pune,22904.0,0,1
Collinson,Data Engineer,1,Mumbai,145301.75,0,1
Aditya Birla Group,Data Analyst,2,Mumbai,63765.0,0,1
BRIDGEi2i,Data Engineer,10,Bangalore,49196.0,0,1
Quantiphi,Data Engineer,10,Mumbai,157311.5,1,0
Coforge Senior,Data Engineer,4,New Delhi,241282.2525,1,0
Internshala,Data Scientist,1,Pune,45178.25,0,1
GlaxoSmithKline,Data Engineer,2,Bangalore,68415.33,0,1
Pitney Bowes,Data Scientist,1,Pune,224877.75,1,0
Impact Analytics,Data Scientist,1,Bangalore,70847.42,0,1
Neal Analytics,Data Engineer,1,Pune,203867.5,1,0
Snapdeal,Data Engineer,1,New Delhi,241282.2525,1,0
Mahira Engineering,Data Analyst,1,Pune,17123.0,0,1
MetLife,Data Scientist,1,Pune,34829.5,0,1
Anonymous,Data Scientist,1,Hyderabad,127261.83,0,1
Myraa Technologies,Machine Learning,1,Mumbai,23173.0,0,1
Tata Consultancy Services,Senior Data Scientist,1,Pune,27007.42,0,1
Bullhorn,Data Engineer,1,Hyderabad,85842.92,0,1
OLX Group,Data Engineer,1,New Delhi,241282.2525,0,1
vPhrase,Data Analyst,8,Mumbai,38811.83,0,1
Juniper Networks,Data Scientist,2,Bangalore,213495.75,0,1
Hexagon,Data Scientist,1,Hyderabad,77053.58,0,1
Tata Consultancy Services (North America),Machine Learning,1,Hyderabad,77053.58,0,1
Data Semantics,Data Engineer,2,Bangalore,52055.42,0,1
Jost Hurler,Data Engineer,1,Mumbai,88336.83,1,0
OnlineSales.ai,Data Scientist,1,Pune,12039.92,0,1
Gaian Solutions India,Data Scientist,2,Hyderabad,91686.08,0,1
CoRover,Data Scientist,1,Bangalore,26270.67,1,0
Ramesh Tondon,Data Engineer,1,Hyderabad,47000.0,0,1
Delhivery,Data Analyst,3,New Delhi,13000.0,0,1
Moody's Analytics,Data Engineer,2,Bangalore,95664.58,0,1
LTI,Data Scientist,1,Mumbai,51096.92,0,1
Aikon Technologies,Machine Learning,1,Pune,39309.0,0,1
EC Infosolutions,Data Scientist,1,Pune,238417.75,1,0
Jost Hurler,Data Engineer,1,Mumbai,25920.92,0,1
Octro,Data Engineer,1,New Delhi,241282.2525,1,0
Optimum Info Systems,Data Scientist,1,Bangalore,41870.67,0,1
Ola,Machine Learning,1,Bangalore,135746.0,0,1
Danske Bank,Data Scientist,1,Bangalore,120981.5,0,1
Admit.me,Data Scientist,1,Bangalore,164465.58,0,1
IBM,Data Scientist,1,New Delhi,50244.17,0,1
Samsung Electronics,Data Analyst,3,New Delhi,86766.25,0,1
Drishti Tech,Machine Learning,1,Mumbai,8312.0,0,1
kanth,Data Scientist,1,Bangalore,15000.0,0,1
upGrad,Data Scientist,1,Hyderabad,17596.67,0,1
Techolution,Data Engineer,1,Hyderabad,16123.0,0,1
SpringML,Data Scientist,1,Hyderabad,152727.42,1,0
HSBC Electronic Data Processing India,Data Analyst,6,Bangalore,80743.33,0,1
Deloitte,Data Engineer,1,New Delhi,83740.33,0,1
Zomato,Data Analyst,2,New Delhi,69495.0,0,1
Wipro Technologies,Data Scientist,3,Hyderabad,74618.92,0,1
Ugam,Data Scientist,1,Pune,241282.2525,1,0
Blue Umbrella,Machine Learning,1,New Delhi,143041.0,0,1
AmyGB,Data Engineer,1,Mumbai,40684.0,0,1
Chefling,Machine Learning,2,Bangalore,134045.42,0,1
Airpay,Data Analyst,1,Mumbai,74346.0,0,1
Colors Software,Machine Learning,1,Bangalore,241282.2525,1,0
Deloitte,Machine Learning,2,Bangalore,90715.83,0,1
Wave Infosoft,Data Scientist,2,Hyderabad,51666.25,0,1
GS Lab,Data Engineer,1,Pune,56206.67,0,1
Collinson,Data Analyst,1,Mumbai,51582.92,0,1
Swiss Re,Data Scientist,3,Bangalore,112733.5,0,1
KPIT Technologies,Data Scientist,3,Pune,137926.67,0,1
Hashmap,Data Engineer,2,Pune,140174.08,0,1
Go Digital,Data Scientist,1,Pune,50502.83,0,1
TIBCO Software,Data Scientist,1,Mumbai,89039.67,0,1
rvdfgdfvd,Data Engineer,1,Hyderabad,36094.0,0,1
OYO,Data Analyst,1,Hyderabad,10000.0,0,1
Soroco,Data Scientist,1,Bangalore,241282.2525,1,0
Mercedes-Benz Research and Development India,Data Analyst,8,Bangalore,74339.42,0,1
GrayMatter Software Services,Data Engineer,1,Bangalore,241282.2525,1,0
IntelliPredikt Technologies,Data Scientist,1,Bangalore,50244.75,0,1
Virtusa,Data Analyst,2,Hyderabad,188777.0,0,1
Quess,Data Analyst,3,New Delhi,24999.83,0,1
Axis Bank,Machine Learning,1,Bangalore,83944.5,0,1
RedCarpet,Data Engineer,1,New Delhi,18651.0,0,1
Cognizant Technology Solutions,Data Analyst,14,New Delhi,38049.25,0,1
LTI Senior,Data Engineer,16,Pune,66356.42,0,1
Sumyag,Data Scientist,2,Bangalore,64222.0,0,1
Capgemini,Data Scientist,2,Mumbai,241282.2525,1,0
Medicento,Machine Learning,1,Bangalore,80822.33,1,0
Aeries Technology,Data Engineer,1,Hyderabad,241282.2525,1,0
Larsen & Toubro,Data Analyst,3,Mumbai,62701.5,0,1
Paramount Health Services(TPA) Pvt.,Machine Learning,1,Mumbai,28632.83,0,1
Sokrati,Data Analyst,3,Pune,37643.58,0,1
Adobe,Machine Learning,1,New Delhi,111407.67,0,1
Graphene (Singapore),Machine Learning,2,Bangalore,82584.17,0,1
Rahul Industries,Machine Learning,1,New Delhi,30269.0,0,1
ZS Associates Senior,Data Scientist,4,Pune,166438.58,0,1
Happay,Data Analyst,3,Bangalore,36942.17,0,1
Ericsson-Worldwide,Data Analyst,15,New Delhi,37444.33,0,1
First Student,Data Scientist,2,Hyderabad,25304.0,0,1
QUILT.AI,Data Scientist,1,Bangalore,241282.2525,1,0
Enquero,Data Engineer,2,Bangalore,186988.33,1,0
LTI,Machine Learning,1,Mumbai,29566.5,1,0
Data Sutram,Data Scientist,1,Bangalore,126146.33,1,0
Rakuten,Data Scientist,2,Bangalore,160796.17,0,1
MiQ,Data Scientist,3,Bangalore,241282.2525,1,0
UXLI,Data Engineer,1,Hyderabad,77698.0,0,1
BYJU'S,Data Analyst,10,Bangalore,46616.67,0,1
FTD,Data Engineer,1,Hyderabad,52059.75,0,1
App Orchid,Data Scientist,2,Hyderabad,124413.25,0,1
ICICI Bank,Data Scientist,1,New Delhi,44058.17,1,0
BYJU'S,Data Analyst,2,Hyderabad,52822.17,0,1
MakeMyTrip,Data Scientist,3,Bangalore,100000.0,0,1
Tableau Software,Data Engineer,1,Pune,207164.17,0,1
Wellthy Therapeutics,Data Analyst,1,Mumbai,36289.33,0,1
Faststream Technologies,Machine Learning,1,Bangalore,34881.0,1,0
Anonymous Content,Data Engineer,2,Bangalore,128183.75,0,1
Rabbit and Tortoise Technology Solutions,Machine Learning,1,Pune,22074.0,0,1
XYZ (Turkey),Data Analyst,4,Bangalore,76309.75,0,1
Adglobal360,Data Analyst,4,New Delhi,50195.42,0,1
Prudential plc,Data Scientist,3,Mumbai,92355.33,0,1
Unifytech,Data Analyst,7,Hyderabad,18651.0,0,1
Innoplexus Associate,Data Scientist,9,Pune,88083.75,0,1
Tata Consultancy Services,Data Analyst,9,Mumbai,117681.75,1,0
ABC,Data Analyst,3,Bangalore,75673.17,0,1
SAI Life Sciences,Machine Learning,1,Hyderabad,10360.0,0,1
McKinsey Knowledge Center,Data Analyst,3,New Delhi,30658.0,0,1
Snapdeal,Machine Learning,1,New Delhi,100857.0,0,1
Excelsior Research,Data Analyst,1,Pune,12434.0,0,1
DBS Bank,Data Scientist,2,Hyderabad,82985.83,0,1
Concentrix,Data Analyst,6,New Delhi,36577.0,0,1
Citrix,Machine Learning,1,Bangalore,162036.25,0,1
Mindtree,Data Scientist,1,Bangalore,89490.5,0,1
Atlas Systems,Data Engineer,1,Bangalore,83740.33,0,1
GeoSpoc,Data Scientist,1,Pune,104400.0,0,1
Zen3 Info Solutions,Data Engineer,1,Hyderabad,241282.2525,0,1
Winfostar Technology Senior,Machine Learning,1,Pune,41032.75,0,1
Capgemini,Data Analyst,40,Bangalore,36873.0,0,1
National Institute of Technology Karnataka,Data Scientist,1,Bangalore,150430.25,1,0
Intellect Design Arena,Data Scientist,1,New Delhi,60000.0,0,1
qwerty12,Data Scientist,1,Bangalore,101700.92,0,1
Visa Inc.,Data Engineer,6,Bangalore,110445.42,0,1
ValueMomentum,Data Scientist,1,Hyderabad,182835.25,1,0
AppZen,Junior Data Scientist,1,Pune,124895.83,0,1
Eagle TK Infotech,Data Scientist,2,Pune,59455.5,0,1
Target,Data Scientist,1,Bangalore,52244.0,0,1
Pluto7,Machine Learning,1,Bangalore,128003.58,1,0
Tata Consultancy Services,Data Analyst,8,Hyderabad,117900.33,1,0
Google,Data Scientist,2,New Delhi,42253.0,0,1
Google,Data Scientist,3,Hyderabad,34313.58,0,1
Bajaj Finance,Data Scientist,1,Pune,241282.2525,1,0
Ola,Data Analyst,2,Bangalore,65772.67,0,1
Fanlytiks,Data Engineer,1,Bangalore,37848.92,0,1
Google,Data Engineer,1,Hyderabad,37500.0,0,1
Verizon,Data Analyst,5,Hyderabad,81384.75,0,1
Proziod,Data Analyst,12,Bangalore,27440.42,0,1
Synopsys,Data Scientist,1,Bangalore,31867.67,0,1
Niscom Tele Infra,Data Analyst,2,New Delhi,23530.75,0,1
Gartner,Data Analyst,4,New Delhi,72088.0,0,1
Capgemini,Data Scientist,3,New Delhi,83333.33,0,1
